Code :2964     | Name:NAD27 / Alaska Albers                                               | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :2965     | Name:NAD83 / Indiana East (ftUS)                                         | Test result is OK!
Code :2966     | Name:NAD83 / Indiana West (ftUS)                                         | Test result is OK!
Code :2967     | Name:NAD83(HARN) / Indiana East (ftUS)                                   | Test result is OK!
Code :2968     | Name:NAD83(HARN) / Indiana West (ftUS)                                   | Test result is OK!
Code :2969     | Name:Fort Marigot / UTM zone 20N                                         | Test result is OK!
Code :2970     | Name:Guadeloupe 1948 / UTM zone 20N                                      | Test result is OK!
Code :2971     | Name:CSG67 / UTM zone 22N                                                | Test result is OK!
Code :2972     | Name:RGFG95 / UTM zone 22N                                               | Test result is OK!
Code :2973     | Name:Martinique 1938 / UTM zone 20N                                      | Test result is OK!
Code :2975     | Name:RGR92 / UTM zone 40S                                                | Test result is OK in center, but not in corners: diff(lon) =    0.0000    0.0000    0.0003   -0.0000    0.0012 | diff(lat) =   -0.0000   -0.0000   -0.0001   -0.0000   -0.0002 
Code :2976     | Name:Tahiti 52 / UTM zone 6S                                             | Test result is OK!
Code :2977     | Name:Tahaa 54 / UTM zone 5S                                              | Test result is OK!
Code :2978     | Name:IGN72 Nuku Hiva / UTM zone 7S                                       | Test result is OK!
Code :2980     | Name:Combani 1950 / UTM zone 38S                                         | Test result is OK!
Code :2981     | Name:IGN56 Lifou / UTM zone 58S                                          | Test result is OK!
Code :2985     | Name:Petrels 1972 / Terre Adelie Polar Stereographic                     | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant C) not (yet) supported
Code :2986     | Name:Perroud 1950 / Terre Adelie Polar Stereographic                     | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant C) not (yet) supported
Code :2987     | Name:Saint Pierre et Miquelon 1950 / UTM zone 21N                        | Test result is OK!
Code :2988     | Name:MOP78 / UTM zone 1S                                                 | Test result is OK!
Code :2991     | Name:NAD83 / Oregon Lambert                                              | Test result is OK!
Code :2992     | Name:NAD83 / Oregon Lambert (ft)                                         | Test result is OK!
Code :2993     | Name:NAD83(HARN) / Oregon Lambert                                        | Test result is OK!
Code :2994     | Name:NAD83(HARN) / Oregon Lambert (ft)                                   | Test result is OK!
Code :2995     | Name:IGN53 Mare / UTM zone 58S                                           | Test result is OK!
Code :2996     | Name:ST84 Ile des Pins / UTM zone 58S                                    | Test result is OK!
Code :2997     | Name:ST71 Belep / UTM zone 58S                                           | Test result is OK!
Code :2998     | Name:NEA74 Noumea / UTM zone 58S                                         | Test result is OK!
Code :2999     | Name:Grand Comoros / UTM zone 38S                                        | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3000     | Name:Segara / NEIEZ                                                      | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Mercator (1SP) not (yet) supported
Code :3001     | Name:Batavia / NEIEZ                                                     | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Mercator (1SP) not (yet) supported
Code :3002     | Name:Makassar / NEIEZ                                                    | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Mercator (1SP) not (yet) supported
Code :3003     | Name:Monte Mario / Italy zone 1                                          | Test result is OK!
Code :3004     | Name:Monte Mario / Italy zone 2                                          | Test result is OK!
Code :3005     | Name:NAD83 / BC Albers                                                   | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3006     | Name:SWEREF99 TM                                                         | Test result is OK!
Code :3007     | Name:SWEREF99 12 00                                                      | Test result is OK!
Code :3008     | Name:SWEREF99 13 30                                                      | Test result is OK!
Code :3009     | Name:SWEREF99 15 00                                                      | Test result is OK!
Code :3010     | Name:SWEREF99 16 30                                                      | Test result is OK!
Code :3011     | Name:SWEREF99 18 00                                                      | Test result is OK!
Code :3012     | Name:SWEREF99 14 15                                                      | Test result is OK!
Code :3013     | Name:SWEREF99 15 45                                                      | Test result is OK!
Code :3014     | Name:SWEREF99 17 15                                                      | Test result is OK!
Code :3015     | Name:SWEREF99 18 45                                                      | Test result is OK!
Code :3016     | Name:SWEREF99 20 15                                                      | Test result is OK!
Code :3017     | Name:SWEREF99 21 45                                                      | Test result is OK!
Code :3018     | Name:SWEREF99 23 15                                                      | Test result is OK!
Code :3019     | Name:RT90 7.5 gon V                                                      | Test result is OK!
Code :3020     | Name:RT90 5 gon V                                                        | Test result is OK!
Code :3021     | Name:RT90 2.5 gon V                                                      | Test result is OK!
Code :3022     | Name:RT90 0 gon                                                          | Test result is OK!
Code :3023     | Name:RT90 2.5 gon O                                                      | Test result is OK!
Code :3024     | Name:RT90 5 gon O                                                        | Test result is OK!
Code :3025     | Name:RT38 7.5 gon V                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3026     | Name:RT38 5 gon V                                                        | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3027     | Name:RT38 2.5 gon V                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3028     | Name:RT38 0 gon                                                          | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3029     | Name:RT38 2.5 gon O                                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3030     | Name:RT38 5 gon O                                                        | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3031     | Name:WGS 84 / Antarctic Polar Stereographic                              | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant B) not (yet) supported
Code :3032     | Name:WGS 84 / Australian Antarctic Polar Stereographic                   | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Polar Stereographic (variant B) not (yet) supported
Code :3033     | Name:WGS 84 / Australian Antarctic Lambert                               | Test result is OK!
Code :3034     | Name:ETRS89 / LCC Europe                                                 | Test result is OK!
Code :3035     | Name:ETRS89 / LAEA Europe                                                | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Lambert Azimuthal Equal Area not (yet) supported
Code :3036     | Name:Moznet / UTM zone 36S                                               | Test result is OK!
Code :3037     | Name:Moznet / UTM zone 37S                                               | Test result is OK!
Code :3038     | Name:ETRS89 / TM26                                                       | Test result is OK!
Code :3039     | Name:ETRS89 / TM27                                                       | Test result is OK!
Code :3040     | Name:ETRS89 / TM28                                                       | Test result is OK!
Code :3041     | Name:ETRS89 / TM29                                                       | Test result is OK!
Code :3042     | Name:ETRS89 / TM30                                                       | Test result is OK!
Code :3043     | Name:ETRS89 / TM31                                                       | Test result is OK!
Code :3044     | Name:ETRS89 / TM32                                                       | Test result is OK!
Code :3045     | Name:ETRS89 / TM33                                                       | Test result is OK!
Code :3046     | Name:ETRS89 / TM34                                                       | Test result is OK!
Code :3047     | Name:ETRS89 / TM35                                                       | Test result is OK!
Code :3048     | Name:ETRS89 / TM36                                                       | Test result is OK!
Code :3049     | Name:ETRS89 / TM37                                                       | Test result is OK!
Code :3050     | Name:ETRS89 / TM38                                                       | Test result is OK!
Code :3051     | Name:ETRS89 / TM39                                                       | Test result is OK!
Code :3052     | Name:Reykjavik 1900 / Lambert 1900                                       | Test result is not OK: diff(lon) =    0.0000    0.0000    0.0000    0.0000    0.0000 | diff(lat) =    0.1471    0.1396    0.1396    0.1540    0.1540 
Code :3053     | Name:Hjorsey 1955 / Lambert 1955                                         | Test result is not OK: diff(lon) =    0.0000    0.0000    0.0000    0.0000    0.0000 | diff(lat) =    0.1485    0.1411    0.1411    0.1555    0.1555 
Code :3054     | Name:Hjorsey 1955 / UTM zone 26N                                         | Test result is OK!
Code :3055     | Name:Hjorsey 1955 / UTM zone 27N                                         | Test result is OK!
Code :3056     | Name:Hjorsey 1955 / UTM zone 28N                                         | Test result is OK!
Code :3057     | Name:ISN93 / Lambert 1993                                                | Test result is OK!
Code :3058     | Name:Helle 1954 / Jan Mayen Grid                                         | Test result is OK!
Code :3059     | Name:LKS92 / Latvia TM                                                   | Test result is OK!
Code :3060     | Name:IGN72 Grande Terre / UTM zone 58S                                   | Test result is OK!
Code :3061     | Name:Porto Santo 1995 / UTM zone 28N                                     | Test result is OK!
Code :3062     | Name:Azores Oriental 1995 / UTM zone 26N                                 | Test result is OK!
Code :3063     | Name:Azores Central 1995 / UTM zone 26N                                  | Test result is OK!
Code :3064     | Name:IGM95 / UTM zone 32N                                                | Test result is OK!
Code :3065     | Name:IGM95 / UTM zone 33N                                                | Test result is OK!
Code :3066     | Name:ED50 / Jordan TM                                                    | Test result is OK!
Code :3067     | Name:ETRS89 / ETRS-TM35FIN                                               | Test result is OK!
Code :3068     | Name:DHDN / Soldner Berlin                                               | Error using ==> ConvertCoordinatesDatumTransform at 139 Warning: Datum transformation method 'NTv2' not yet supported!
Code :3069     | Name:NAD27 / Wisconsin Transverse Mercator                               | Test result is OK!
Code :3070     | Name:NAD83 / Wisconsin Transverse Mercator                               | Test result is OK!
Code :3071     | Name:NAD83(HARN) / Wisconsin Transverse Mercator                         | Test result is OK!
Code :3072     | Name:NAD83 / Maine CS2000 East                                           | Test result is OK!
Code :3074     | Name:NAD83 / Maine CS2000 West                                           | Test result is OK!
Code :3075     | Name:NAD83(HARN) / Maine CS2000 East                                     | Test result is OK!
Code :3077     | Name:NAD83(HARN) / Maine CS2000 West                                     | Test result is OK!
Code :3078     | Name:NAD83 / Michigan Oblique Mercator                                   | Test result is not OK: diff(lon) =   -0.0000    0.0000    0.0000    0.0000   -0.0000 | diff(lat) =    2.3869    1.9624    2.8817    1.8775    2.8076 
Code :3079     | Name:NAD83(HARN) / Michigan Oblique Mercator                             | Test result is not OK: diff(lon) =   -0.0000    0.0000   -0.0000    0.0000   -0.0000 | diff(lat) =    2.3869    1.9624    2.8817    1.8775    2.8076 
Code :3080     | Name:NAD27 / Shackleford                                                 | Test result is OK in center, but not in corners: diff(lon) =    0.0001    0.0000    0.0001    0.0001    0.0001 | diff(lat) =   -0.0000   -0.0000   -0.0000    0.0000   -0.0000 
Code :3081     | Name:NAD83 / Texas State Mapping System                                  | Test result is OK!
Code :3082     | Name:NAD83 / Texas Centric Lambert Conformal                             | Test result is OK!
Code :3083     | Name:NAD83 / Texas Centric Albers Equal Area                             | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3084     | Name:NAD83(HARN) / Texas Centric Lambert Conformal                       | Test result is OK!
Code :3085     | Name:NAD83(HARN) / Texas Centric Albers Equal Area                       | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3086     | Name:NAD83 / Florida GDL Albers                                          | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3087     | Name:NAD83(HARN) / Florida GDL Albers                                    | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3088     | Name:NAD83 / Kentucky Single Zone                                        | Test result is OK!
Code :3089     | Name:NAD83 / Kentucky Single Zone (ftUS)                                 | Test result is OK!
Code :3090     | Name:NAD83(HARN) / Kentucky Single Zone                                  | Test result is OK!
Code :3091     | Name:NAD83(HARN) / Kentucky Single Zone (ftUS)                           | Test result is OK!
Code :3092     | Name:Tokyo / UTM zone 51N                                                | Test result is OK!
Code :3093     | Name:Tokyo / UTM zone 52N                                                | Test result is OK!
Code :3094     | Name:Tokyo / UTM zone 53N                                                | Test result is OK!
Code :3095     | Name:Tokyo / UTM zone 54N                                                | Test result is OK!
Code :3096     | Name:Tokyo / UTM zone 55N                                                | Test result is OK!
Code :3097     | Name:JGD2000 / UTM zone 51N                                              | Test result is OK!
Code :3098     | Name:JGD2000 / UTM zone 52N                                              | Test result is OK!
Code :3099     | Name:JGD2000 / UTM zone 53N                                              | Test result is OK!
Code :3100     | Name:JGD2000 / UTM zone 54N                                              | Test result is OK!
Code :3101     | Name:JGD2000 / UTM zone 55N                                              | Test result is OK!
Code :3102     | Name:American Samoa 1962 / American Samoa Lambert                        | Test result is OK in center, but not in corners: diff(lon) =    0.0000    0.0000    0.0000    0.0000    0.0000 | diff(lat) =   -0.0927   -0.0920   -0.0920   -0.0933   -0.0933 
Code :3106     | Name:Gulshan 303 / Bangladesh Transverse Mercator                        | Test result is OK!
Code :3107     | Name:GDA94 / SA Lambert                                                  | Test result is OK!
Code :3108     | Name:ETRS89 / Guernsey Grid                                              | Test result is OK!
Code :3109     | Name:ETRS89 / Jersey Transverse Mercator                                 | Test result is OK!
Code :3110     | Name:AGD66 / Vicgrid66                                                   | Test result is OK!
Code :3111     | Name:GDA94 / Vicgrid94                                                   | Test result is OK!
Code :3112     | Name:GDA94 / Geoscience Australia Lambert                                | Test result is OK!
Code :3113     | Name:GDA94 / BCSG02                                                      | Test result is OK!
Code :3114     | Name:MAGNA-SIRGAS / Colombia Far West zone                               | Test result is OK!
Code :3115     | Name:MAGNA-SIRGAS / Colombia West zone                                   | Test result is OK!
Code :3116     | Name:MAGNA-SIRGAS / Colombia Bogota zone                                 | Test result is OK!
Code :3117     | Name:MAGNA-SIRGAS / Colombia East Central zone                           | Test result is OK!
Code :3118     | Name:MAGNA-SIRGAS / Colombia East zone                                   | Test result is OK!
Code :3119     | Name:Douala 1948 / AEF west                                              | Test result is OK!
Code :3120     | Name:Pulkovo 1942(58) / Poland zone I                                    | Test result is OK!
Code :3121     | Name:PRS92 / Philippines zone 1                                          | Test result is OK!
Code :3122     | Name:PRS92 / Philippines zone 2                                          | Test result is OK!
Code :3123     | Name:PRS92 / Philippines zone 3                                          | Test result is OK!
Code :3124     | Name:PRS92 / Philippines zone 4                                          | Test result is OK!
Code :3125     | Name:PRS92 / Philippines zone 5                                          | Test result is OK!
Code :3126     | Name:ETRS89 / ETRS-GK19FIN                                               | Test result is OK!
Code :3127     | Name:ETRS89 / ETRS-GK20FIN                                               | Test result is OK!
Code :3128     | Name:ETRS89 / ETRS-GK21FIN                                               | Test result is OK!
Code :3129     | Name:ETRS89 / ETRS-GK22FIN                                               | Test result is OK!
Code :3130     | Name:ETRS89 / ETRS-GK23FIN                                               | Test result is OK!
Code :3131     | Name:ETRS89 / ETRS-GK24FIN                                               | Test result is OK!
Code :3132     | Name:ETRS89 / ETRS-GK25FIN                                               | Test result is OK!
Code :3133     | Name:ETRS89 / ETRS-GK26FIN                                               | Test result is OK!
Code :3134     | Name:ETRS89 / ETRS-GK27FIN                                               | Test result is OK!
Code :3135     | Name:ETRS89 / ETRS-GK28FIN                                               | Test result is OK!
Code :3136     | Name:ETRS89 / ETRS-GK29FIN                                               | Test result is OK!
Code :3137     | Name:ETRS89 / ETRS-GK30FIN                                               | Test result is OK!
Code :3138     | Name:ETRS89 / ETRS-GK31FIN                                               | Test result is OK!
Code :3139     | Name:Vanua Levu 1915 / Vanua Levu Grid                                   | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Hyperbolic Cassini-Soldner not (yet) supported
Code :3140     | Name:Viti Levu 1912 / Viti Levu Grid                                     | Test result is not OK: diff(lon) =    0.9224    1.8474   -0.0026    1.8474   -0.0026 | diff(lat) =    0.8617    1.5317    1.5317    0.1917    0.1917 
Code :3141     | Name:Fiji 1956 / UTM zone 60S                                            | Test result is OK in center, but not in corners: diff(lon) =   -0.0000   24.7632   -0.0000  326.9650   -0.0000 | diff(lat) =   -0.0000   43.6563   -0.0000   48.7006   -0.0000 
Code :3142     | Name:Fiji 1956 / UTM zone 1S                                             | Test result is OK!
Code :3144     | Name:FD54 / Faroe Lambert                                                | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3145     | Name:ETRS89 / Faroe Lambert                                              | Test result is not OK: diff(lon) =   -0.0000    0.0000    0.0000   -0.0000    0.0000 | diff(lat) =    0.1602    0.1581    0.1581    0.1622    0.1622 
Code :3146     | Name:Pulkovo 1942 / 3-degree Gauss-Kruger zone 6                         | Test result is OK!
Code :3147     | Name:Pulkovo 1942 / 3-degree Gauss-Kruger CM 18E                         | Test result is OK!
Code :3148     | Name:Indian 1960 / UTM zone 48N                                          | Test result is OK in center, but not in corners: diff(lon) =   -0.0001   -0.0000   -0.0001   -0.0000   -0.0001 | diff(lat) =   -0.0001   -0.0001   -0.0001   -0.0002   -0.0002 
Code :3149     | Name:Indian 1960 / UTM zone 49N                                          | Test result is OK in center, but not in corners: diff(lon) =   -0.0000   -0.0000   -0.0000   -0.0000   -0.0000 | diff(lat) =   -0.0002   -0.0001   -0.0001   -0.0002   -0.0002 
Code :3150     | Name:Pulkovo 1995 / 3-degree Gauss-Kruger zone 6                         | Test result is OK!
Code :3151     | Name:Pulkovo 1995 / 3-degree Gauss-Kruger CM 18E                         | Test result is OK!
Code :3152     | Name:ST74                                                                | Test result is OK!
Code :3153     | Name:NAD83(CSRS) / BC Albers                                             | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3154     | Name:NAD83(CSRS) / UTM zone 7N                                           | Test result is OK!
Code :3155     | Name:NAD83(CSRS) / UTM zone 8N                                           | Test result is OK!
Code :3156     | Name:NAD83(CSRS) / UTM zone 9N                                           | Test result is OK!
Code :3157     | Name:NAD83(CSRS) / UTM zone 10N                                          | Test result is OK!
Code :3158     | Name:NAD83(CSRS) / UTM zone 14N                                          | Test result is OK!
Code :3159     | Name:NAD83(CSRS) / UTM zone 15N                                          | Test result is OK!
Code :3160     | Name:NAD83(CSRS) / UTM zone 16N                                          | Test result is OK!
Code :3161     | Name:NAD83 / Ontario MNR Lambert                                         | Test result is OK!
Code :3162     | Name:NAD83(CSRS) / Ontario MNR Lambert                                   | Test result is OK!
Code :3163     | Name:RGNC91-93 / Lambert New Caledonia                                   | Test result is OK!
Code :3164     | Name:ST87 Ouvea / UTM zone 58S                                           | Test result is OK!
Code :3165     | Name:NEA74 Noumea / Noumea Lambert                                       | Test result is OK!
Code :3166     | Name:NEA74 Noumea / Noumea Lambert 2                                     | Test result is OK!
Code :3167     | Name:Kertau (RSO) / RSO Malaya (ch)                                      | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3168     | Name:Kertau (RSO) / RSO Malaya (m)                                       | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3169     | Name:RGNC91-93 / UTM zone 57S                                            | Test result is OK!
Code :3170     | Name:RGNC91-93 / UTM zone 58S                                            | Test result is OK!
Code :3171     | Name:RGNC91-93 / UTM zone 59S                                            | Test result is OK!
Code :3172     | Name:IGN53 Mare / UTM zone 59S                                           | Test result is OK!
Code :3173     | Name:fk89 / Faroe Lambert FK89                                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :3174     | Name:NAD83 / Great Lakes Albers                                          | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3175     | Name:NAD83 / Great Lakes and St Lawrence Albers                          | Error using ==> ConvertCoordinatesProjectionConvert at 179 conversion method Albers Equal Area not (yet) supported
Code :3176     | Name:Indian 1960 / TM 106 NE                                             | Test result is OK in center, but not in corners: diff(lon) =   -0.0000   -0.0000   -0.0000   -0.0000   -0.0000 | diff(lat) =   -0.0002   -0.0002   -0.0002   -0.0002   -0.0002 
Code :3177     | Name:LGD2006 / Libya TM                                                  | Test result is OK!
Code :3178     | Name:GR96 / UTM zone 18N                                                 | Test result is OK!
Code :3179     | Name:GR96 / UTM zone 19N                                                 | Test result is OK!
Code :3180     | Name:GR96 / UTM zone 20N                                                 | Test result is OK!
Code :3181     | Name:GR96 / UTM zone 21N                                                 | Test result is OK!
Code :3182     | Name:GR96 / UTM zone 22N                                                 | Test result is OK!
Code :3183     | Name:GR96 / UTM zone 23N                                                 | Test result is OK!
Code :3184     | Name:GR96 / UTM zone 24N                                                 | Test result is OK!
Code :3185     | Name:GR96 / UTM zone 25N                                                 | Test result is OK!
Code :3186     | Name:GR96 / UTM zone 26N                                                 | Test result is OK!
Code :3187     | Name:GR96 / UTM zone 27N                                                 | Test result is OK!
Code :3188     | Name:GR96 / UTM zone 28N                                                 | Test result is OK!
Code :3189     | Name:GR96 / UTM zone 29N                                                 | Test result is OK!
Code :3190     | Name:LGD2006 / Libya TM zone 5                                           | Test result is OK!
Code :3191     | Name:LGD2006 / Libya TM zone 6                                           | Test result is OK!
Code :3192     | Name:LGD2006 / Libya TM zone 7                                           | Test result is OK!
Code :3193     | Name:LGD2006 / Libya TM zone 8                                           | Test result is OK!
Code :3194     | Name:LGD2006 / Libya TM zone 9                                           | Test result is OK!
Code :3195     | Name:LGD2006 / Libya TM zone 10                                          | Test result is OK!
Code :3196     | Name:LGD2006 / Libya TM zone 11                                          | Test result is OK!
Code :3197     | Name:LGD2006 / Libya TM zone 12                                          | Test result is OK!
Code :3198     | Name:LGD2006 / Libya TM zone 13                                          | Test result is OK!
Code :3199     | Name:LGD2006 / UTM zone 32N                                              | Test result is OK!
Code :3200     | Name:FD58 / Iraq zone                                                    | Test result is not OK: diff(lon) =    0.0000    0.0000    0.0000    0.0000    0.0000 | diff(lat) =    0.2817    0.2872    0.2872    0.2742    0.2742 
Code :3201     | Name:LGD2006 / UTM zone 33N                                              | Test result is OK!
Code :3202     | Name:LGD2006 / UTM zone 34N                                              | Test result is OK!
Code :3203     | Name:LGD2006 / UTM zone 35N                                              | Test result is OK!
Code :3204     | Name:WGS 84 / SCAR IMW SP19-20                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3205     | Name:WGS 84 / SCAR IMW SP21-22                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3206     | Name:WGS 84 / SCAR IMW SP23-24                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3207     | Name:WGS 84 / SCAR IMW SQ01-02                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3208     | Name:WGS 84 / SCAR IMW SQ19-20                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3209     | Name:WGS 84 / SCAR IMW SQ21-22                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3210     | Name:WGS 84 / SCAR IMW SQ37-38                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3211     | Name:WGS 84 / SCAR IMW SQ39-40                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3212     | Name:WGS 84 / SCAR IMW SQ41-42                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3213     | Name:WGS 84 / SCAR IMW SQ43-44                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3214     | Name:WGS 84 / SCAR IMW SQ45-46                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3215     | Name:WGS 84 / SCAR IMW SQ47-48                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3216     | Name:WGS 84 / SCAR IMW SQ49-50                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3217     | Name:WGS 84 / SCAR IMW SQ51-52                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3218     | Name:WGS 84 / SCAR IMW SQ53-54                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3219     | Name:WGS 84 / SCAR IMW SQ55-56                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3220     | Name:WGS 84 / SCAR IMW SQ57-58                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3221     | Name:WGS 84 / SCAR IMW SR13-14                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3222     | Name:WGS 84 / SCAR IMW SR15-16                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3223     | Name:WGS 84 / SCAR IMW SR17-18                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3224     | Name:WGS 84 / SCAR IMW SR19-20                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3225     | Name:WGS 84 / SCAR IMW SR27-28                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3226     | Name:WGS 84 / SCAR IMW SR29-30                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3227     | Name:WGS 84 / SCAR IMW SR31-32                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3228     | Name:WGS 84 / SCAR IMW SR33-34                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3229     | Name:WGS 84 / SCAR IMW SR35-36                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3230     | Name:WGS 84 / SCAR IMW SR37-38                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3231     | Name:WGS 84 / SCAR IMW SR39-40                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3232     | Name:WGS 84 / SCAR IMW SR41-42                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3233     | Name:WGS 84 / SCAR IMW SR43-44                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3234     | Name:WGS 84 / SCAR IMW SR45-46                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3235     | Name:WGS 84 / SCAR IMW SR47-48                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3236     | Name:WGS 84 / SCAR IMW SR49-50                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
